ID_Customer,product_group,recommended_product,model_probability,source_target_col,model_rank_per_customer,value_segment,segment_product_mean_order_value,segment_product_median_order_value,segment_product_value_events,product_mean_order_value,product_median_order_value,product_value_events,customer_mean_event_value,customer_value_events,customer_value_multiplier,value_shrinkage_weight,expected_order_value_before_customer_adjustment,expected_order_value,expected_revenue,expected_revenue_proxy,expected_revenue_is_forecast,probability_semantics,order_value_estimation_method
C01751,grp3,Monitoring Type 1,0.6519104004646227,purchase_flag_grp3_Monitoring Type 1,2,Public Sector,2784.345996969697,2137.96,132,3029.3067279341703,2136.57,2309,3262.574285714286,7,1.3304514977032842,0.8148148148148148,2829.7090952964513,3764.790703901769,2454.306215446091,2454.306215446091,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01751,grp3,Controllers Type 2,0.6509569345656049,purchase_flag_grp3_Controllers Type 2,3,Public Sector,3551.0121999999997,2409.945,234,3354.7798359410804,2142.85,3055,3262.574285714286,7,1.3304514977032842,0.8863636363636364,3528.713067720577,4694.781585913992,3056.100629621621,3056.100629621621,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01752,grp3,Core Replacement Type 2,0.710627779036064,purchase_flag_grp3_Core Replacement Type 2,1,Distributor,742.205,733.8050000000001,56,562.784595959596,379.5,396,3222.206666666667,6,1.184969919849128,0.6511627906976745,679.6164869626498,805.325094084277,572.286383011119,572.286383011119,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01752,grp1,Core Products,0.6067085756689157,purchase_flag_grp1_Core Products,2,Distributor,866.1407829787233,623.675,1692,595.7803201228382,357.47,12374,3222.206666666667,6,1.184969919849128,0.9825783972125436,861.4306703854152,1020.7694324421859,619.3095684433661,619.3095684433661,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01752,grp3,Preventive Kits Type 1,0.5429371630782431,purchase_flag_grp3_Preventive Kits Type 1,3,Distributor,1173.4658049999998,917.9300000000001,220,788.2648314371256,530.235,1670,3222.206666666667,6,1.184969919849128,0.88,1127.241688172455,1335.7474928843096,725.2269543754828,725.2269543754828,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01753,grp3,Controllers Type 2,0.663770534939162,purchase_flag_grp3_Controllers Type 2,1,SMB,1092.6086864433812,715.55,627,3354.7798359410804,2142.85,3055,2578.387777777778,9,2.0,0.954337899543379,1195.904172721815,2391.80834544363,1587.6119049270703,1587.6119049270703,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01753,grp3,Core Replacement Type 1,0.6157752674005669,purchase_flag_grp3_Core Replacement Type 1,2,SMB,195.69465312046447,117.32,689,420.905875,252.45,1696,2578.387777777778,9,2.0,0.9582753824756607,205.0915052155772,410.1830104311544,252.58055293141362,252.58055293141362,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01753,grp3,Core Advanced Type 1,0.6155932871883345,purchase_flag_grp3_Core Advanced Type 1,3,SMB,273.7697314696486,171.115,1252,576.0783271419228,332.28999999999996,3058,2578.387777777778,9,2.0,0.9765990639625585,280.84403558054424,561.6880711610885,345.7714061005296,345.7714061005296,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01754,grp3,Core Basic Type 1,0.511557223709414,purchase_flag_grp3_Core Basic Type 1,1,Mid-Market,535.5658866412213,396.265,1048,459.3349140403039,278.01,3027,1557.1866666666667,6,0.7217541142082615,0.9721706864564007,533.4444310029769,385.01571277788366,196.95756911315533,196.95756911315533,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01754,grp3,Monitoring Type 1,0.4963505713683408,purchase_flag_grp3_Monitoring Type 1,2,Mid-Market,3034.5581309734516,2246.35,1017,3029.3067279341703,2136.57,2309,1557.1866666666667,6,0.7217541142082615,0.9713467048710601,3034.407660972326,2190.096213491844,1087.0555069183165,1087.0555069183165,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01754,grp3,Core Basic Type 2,0.42094361208138276,purchase_flag_grp3_Core Basic Type 2,3,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,1557.1866666666667,6,0.7217541142082615,0.9733806566104702,407.2542486041428,293.93742945883423,123.73108328231832,123.73108328231832,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01755,grp3,Premium Custom Type 1,0.8123619627408306,purchase_flag_grp3_Premium Custom Type 1,1,Public Sector,2210.4666666666667,1912.795,78,2063.947720197044,1604.41,609,11190.481249999999,24,2.0,0.7222222222222222,2169.7669593139935,4339.533918627987,3525.2722915170393,3525.2722915170393,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01755,grp3,Training Type 1,0.6688527030868662,purchase_flag_grp3_Training Type 1,2,Public Sector,4210.844633220339,3541.85,295,5063.882342342342,3371.32,1665,11190.481249999999,24,2.0,0.9076923076923077,4289.586575600832,8579.173151201663,5738.2031524315,5738.2031524315,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01755,grp3,Monitoring Type 1,0.6551298513391421,purchase_flag_grp3_Monitoring Type 1,3,Public Sector,2784.345996969697,2137.96,132,3029.3067279341703,2136.57,2309,11190.481249999999,24,2.0,0.8148148148148148,2829.7090952964513,5659.418190592903,3707.653797869165,3707.653797869165,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01756,grp3,Core Advanced Type 1,0.6272121629133042,purchase_flag_grp3_Core Advanced Type 1,1,Mid-Market,640.4824264830507,427.01,944,576.0783271419228,332.28999999999996,3058,1066.2250000000001,6,0.5,0.9691991786447639,638.4987273246998,319.2493636623499,200.23708389135848,200.23708389135848,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01756,grp3,Core Basic Type 2,0.5396492328316344,purchase_flag_grp3_Core Basic Type 2,2,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,1066.2250000000001,6,0.5,0.9733806566104702,407.2542486041428,203.6271243020714,109.88722141332468,109.88722141332468,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01756,grp3,Repair Kits Type 1,0.53566834441305,purchase_flag_grp3_Repair Kits Type 1,3,Mid-Market,805.6454208675264,566.29,853,836.2294216136919,512.35,2045,1066.2250000000001,6,0.5,0.9660249150622876,806.6845148906124,403.3422574453062,216.05767927754937,216.05767927754937,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01757,grp3,Premium Standard Type 1,0.7714174253880123,purchase_flag_grp3_Premium Standard Type 1,1,Distributor,1495.0851386861314,1196.27,137,976.8609597069598,603.8050000000001,546,5318.0325,12,1.9557120933521925,0.8203592814371258,1401.9909747976576,2741.890704182408,2115.1422677157175,2115.1422677157175,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01757,grp3,Premium Plus Type 2,0.5957795710619406,purchase_flag_grp3_Premium Plus Type 2,2,Distributor,2326.2825762711864,1758.81,295,2093.9392777338603,1325.85,1518,5318.0325,12,1.9557120933521925,0.9076923076923077,2304.8355025600486,4507.594665544165,2685.532816358994,2685.532816358994,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01757,grp3,Calibration Kits Type 1,0.5704042692792514,purchase_flag_grp3_Calibration Kits Type 1,3,Distributor,996.5913033898306,805.6099999999999,236,592.7382843905916,403.76,1403,5318.0325,12,1.9557120933521925,0.8872180451127819,951.0439704199916,1859.9681942600625,1060.9337987295596,1060.9337987295596,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01758,grp3,Core Replacement Type 2,0.7806363352766499,purchase_flag_grp3_Core Replacement Type 2,1,Distributor,742.205,733.8050000000001,56,562.784595959596,379.5,396,2634.5185714285712,7,0.9688469993938169,0.6511627906976745,679.6164869626498,658.4443941323303,514.0056188189164,514.0056188189164,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01758,grp3,Monitoring Type 2,0.7032404641185525,purchase_flag_grp3_Monitoring Type 2,2,Distributor,2588.2764063492064,1962.5700000000002,126,2215.2609543776057,1480.17,1679,2634.5185714285712,7,0.9688469993938169,0.8076923076923077,2516.542665585437,2438.1448103989683,1714.6020880532105,1714.6020880532105,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01758,grp3,Core Replacement Type 1,0.5992622415291678,purchase_flag_grp3_Core Replacement Type 1,3,Distributor,563.7357371541502,472.44,253,420.905875,252.45,1696,2634.5185714285712,7,0.9688469993938169,0.8939929328621908,548.5947623674912,531.5043894029078,318.5105117761782,318.5105117761782,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01759,grp3,Calibration Kits Type 2,0.7224846606637962,purchase_flag_grp3_Calibration Kits Type 2,1,Mid-Market,851.278055890411,614.015,730,855.3437032407409,579.01,1728,2187.0941666666668,12,1.013715469534303,0.9605263157894737,851.4385419700293,863.1164213527505,623.5883747943922,623.5883747943922,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01759,grp3,Core Advanced Type 2,0.6530511321091349,purchase_flag_grp3_Core Advanced Type 2,2,Mid-Market,577.6386173778122,408.3,1289,497.5856153606641,306.1,3854,2187.0941666666668,12,1.013715469534303,0.9772554965883244,575.8178516003184,583.7154638012503,381.19604446501523,381.19604446501523,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01759,grp3,Core Replacement Type 1,0.6316771767611998,purchase_flag_grp3_Core Replacement Type 1,3,Mid-Market,418.11517198177677,294.18,439,420.905875,252.45,1696,2187.0941666666668,12,1.013715469534303,0.9360341151385928,418.2936817697228,424.0307760184268,267.8505634551805,267.8505634551805,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01760,grp3,Core Basic Type 1,0.710992684486275,purchase_flag_grp3_Core Basic Type 1,1,Mid-Market,535.5658866412213,396.265,1048,459.3349140403039,278.01,3027,1037.1499999999999,12,0.5,0.9721706864564007,533.4444310029769,266.72221550148845,189.63754401153,189.63754401153,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01760,grp3,Core Basic Type 2,0.597100105676914,purchase_flag_grp3_Core Basic Type 2,2,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,1037.1499999999999,12,0.5,0.9733806566104702,407.2542486041428,203.6271243020714,121.58577743945293,121.58577743945293,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01760,grp3,Premium Standard Type 1,0.5930283299151659,purchase_flag_grp3_Premium Standard Type 1,3,Mid-Market,881.4028181818181,718.025,154,976.8609597069598,603.8050000000001,546,1037.1499999999999,12,0.5,0.8369565217391305,896.9666456043956,448.4833228021978,265.96331591619156,265.96331591619156,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01761,grp3,Installation Type 1,0.8843748512302446,purchase_flag_grp3_Installation Type 1,1,Enterprise,11908.109596296297,9479.82,405,5927.55006886388,3729.575,1866,17033.699090909093,11,2.0,0.9310344827586207,11495.657215094061,22991.314430188122,20332.940278785398,20332.940278785398,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01761,grp3,Installation Type 2,0.8305166007290398,purchase_flag_grp3_Installation Type 2,2,Enterprise,5473.895205847953,4397.46,171,3634.114349307774,2592.83,939,17033.699090909093,11,2.0,0.8507462686567164,5199.301048155389,10398.602096310779,8636.211665361894,8636.211665361894,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01761,grp3,Training Type 2,0.789447734818051,purchase_flag_grp3_Training Type 2,3,Enterprise,5927.294921348314,4746.88,445,3552.4214311361197,2150.4700000000003,1866,17033.699090909093,11,2.0,0.9368421052631579,5777.302911440176,11554.605822880352,9121.757393588356,9121.757393588356,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01762,grp1,Service Contracts,0.7286391457880188,purchase_flag_grp1_Service Contracts,1,Enterprise,10056.248566921606,7339.68,1569,5244.207394130719,3029.425,7650,3403.962857142857,14,0.5540009331807886,0.9812382739212008,9965.966368557798,5521.154668229375,4022.929421222184,4022.929421222184,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01762,grp3,Training Type 2,0.5660273950907225,purchase_flag_grp3_Training Type 2,2,Enterprise,5927.294921348314,4746.88,445,3552.4214311361197,2150.4700000000003,1866,3403.962857142857,14,0.5540009331807886,0.9368421052631579,5777.302911440176,3200.6312042059444,1811.6449431627732,1811.6449431627732,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01762,grp3,Premium Plus Type 2,0.48074919054025905,purchase_flag_grp3_Premium Plus Type 2,3,Enterprise,3667.2877659367396,2841.68,411,2093.9392777338603,1325.85,1518,3403.962857142857,14,0.5540009331807886,0.9319727891156463,3560.257256535183,1972.3858424841656,948.2228972073295,948.2228972073295,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01763,grp3,Repair Kits Type 1,0.8035578497431448,purchase_flag_grp3_Repair Kits Type 1,1,Enterprise,1762.1858987124463,1238.68,233,836.2294216136919,512.35,2045,12114.095384615384,26,1.9715902991230412,0.8859315589353612,1656.5634868760865,3266.0645006063314,2624.471767229642,2624.471767229642,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01763,grp3,Core Advanced Type 2,0.7889024552468098,purchase_flag_grp3_Core Advanced Type 2,2,Enterprise,944.5974328571423,765.345,350,497.5856153606641,306.1,3854,12114.095384615384,26,1.9715902991230412,0.9210526315789473,909.3070262126835,1792.7809118053476,1414.3292630428532,1414.3292630428532,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01763,grp3,Personal Safety Type 2,0.7444659890127472,purchase_flag_grp3_Personal Safety Type 2,3,Enterprise,885.8275,784.745,68,442.67617743979724,280.04,789,12114.095384615384,26,1.9715902991230412,0.6938775510204082,750.1689318693257,1479.025788777056,1101.0843966172695,1101.0843966172695,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01764,grp3,Calibration Kits Type 1,0.4908689344654901,purchase_flag_grp3_Calibration Kits Type 1,1,Public Sector,528.5330807453416,467.6,161,592.7382843905916,403.76,1403,1848.0200000000002,6,0.7536076611501069,0.8429319371727748,538.6176677053285,405.9064008135381,199.2468424600636,199.2468424600636,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01764,grp3,Core Advanced Type 1,0.4594614097182833,purchase_flag_grp3_Core Advanced Type 1,2,Public Sector,624.2755115879828,478.38,233,576.0783271419228,332.28999999999996,3058,1848.0200000000002,6,0.7536076611501069,0.8859315589353612,618.7777338945159,466.31564081200935,214.25404170117045,214.25404170117045,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01764,grp3,Calibration Kits Type 2,0.45397352357315796,purchase_flag_grp3_Calibration Kits Type 2,3,Public Sector,609.0724096551725,488.39,145,855.3437032407409,579.01,1728,1848.0200000000002,6,0.7536076611501069,0.8285714285714286,651.2903456984127,490.8173941514254,222.81810185391808,222.81810185391808,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01765,grp3,Core Advanced Type 2,0.5290406066911364,purchase_flag_grp3_Core Advanced Type 2,1,SMB,223.92975453890492,148.88,1388,497.5856153606641,306.1,3854,3561.955,30,2.0,0.9788434414668548,229.71937077631873,459.43874155263745,243.06175056841954,243.06175056841954,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01765,grp3,Calibration Kits Type 1,0.515426182577511,purchase_flag_grp3_Calibration Kits Type 1,2,SMB,295.83402191780823,199.47,365,592.7382843905916,403.76,1403,3561.955,30,2.0,0.9240506329113924,318.38371273852596,636.7674254770519,328.20660330334664,328.20660330334664,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01765,grp1,Safety Solutions,0.43712296928061606,purchase_flag_grp1_Safety Solutions,3,SMB,270.3750592277719,190.63,2823,505.43952119815674,312.65,5642,3561.955,30,2.0,0.9894847528916929,272.8468201317717,545.6936402635434,238.53522434954846,238.53522434954846,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01766,grp3,Premium Standard Type 1,0.8133959173307833,purchase_flag_grp3_Premium Standard Type 1,1,Mid-Market,881.4028181818181,718.025,154,976.8609597069598,603.8050000000001,546,2133.525,14,0.9888862263459195,0.8369565217391305,896.9666456043956,886.9979613298885,721.4805204264594,721.4805204264594,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01766,grp3,Repair Kits Type 2,0.8031563214526122,purchase_flag_grp3_Repair Kits Type 2,2,Mid-Market,859.35349078341,651.51,868,850.1014006545114,569.97,2139,2133.525,14,0.9888862263459195,0.9665924276169265,859.0444009127342,849.4971758821849,682.2790268659184,682.2790268659184,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01766,grp3,Premium Plus Type 2,0.7171140975332239,purchase_flag_grp3_Premium Plus Type 2,3,Mid-Market,1755.6703636963696,1287.44,303,2093.9392777338603,1325.85,1518,2133.525,14,0.9888862263459195,0.9099099099099099,1786.145040636684,1766.2942289416894,1266.634491965661,1266.634491965661,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01767,grp3,Preventive Kits Type 1,0.7251438838542826,purchase_flag_grp3_Preventive Kits Type 1,1,SMB,358.07934655172414,261.71000000000004,406,788.2648314371256,530.235,1670,2211.2371428571428,14,2.0,0.9311926605504587,387.6792652364995,775.358530472999,562.2464961667396,562.2464961667396,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01767,grp3,Core Replacement Type 1,0.720903380766489,purchase_flag_grp3_Core Replacement Type 1,2,SMB,195.69465312046447,117.32,689,420.905875,252.45,1696,2211.2371428571428,14,2.0,0.9582753824756607,205.0915052155772,410.1830104311544,295.7023189527952,295.7023189527952,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01767,grp3,Core Advanced Type 1,0.6691524561131328,purchase_flag_grp3_Core Advanced Type 1,3,SMB,273.7697314696486,171.115,1252,576.0783271419228,332.28999999999996,3058,2211.2371428571428,14,2.0,0.9765990639625585,280.84403558054424,561.6880711610885,375.8549523868905,375.8549523868905,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01768,grp3,Installation Type 2,0.7568579232739308,purchase_flag_grp3_Installation Type 2,1,Enterprise,5473.895205847953,4397.46,171,3634.114349307774,2592.83,939,4836.1835294117645,17,0.787097362917916,0.8507462686567164,5199.301048155389,4092.3561440194635,3097.3321724598823,3097.3321724598823,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01768,grp3,Premium Standard Type 1,0.7327642233231257,purchase_flag_grp3_Premium Standard Type 1,2,Enterprise,1634.576,1423.5,75,976.8609597069598,603.8050000000001,546,4836.1835294117645,17,0.787097362917916,0.7142857142857143,1446.6574170591314,1138.660238012886,834.369484936438,834.369484936438,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01768,grp3,Premium Standard Type 2,0.7324772457667221,purchase_flag_grp3_Premium Standard Type 2,3,Enterprise,2346.9159771604936,1832.92,324,1635.6666163063621,935.8,1619,4836.1835294117645,17,0.787097362917916,0.9152542372881356,2286.6406075965842,1799.8087921802926,1318.3189870029514,1318.3189870029514,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01769,grp1,Premium Products,0.8173408495695289,purchase_flag_grp1_Premium Products,1,Mid-Market,1896.1938809399476,1281.83,1532,2190.649931655225,1312.22,6555,1300.8942857142858,7,0.6029629093050095,0.9807938540332907,1901.849246830766,1146.74455492862,937.2811687645894,937.2811687645894,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01769,grp3,Personal Safety Type 2,0.799442126518516,purchase_flag_grp3_Personal Safety Type 2,2,Mid-Market,675.690606060606,552.645,198,442.67617743979724,280.04,789,1300.8942857142858,7,0.6029629093050095,0.868421052631579,645.0308128210258,388.9296554899408,310.92675085099205,310.92675085099205,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01769,grp3,Repair Kits Type 1,0.6173274179138327,purchase_flag_grp3_Repair Kits Type 1,3,Mid-Market,805.6454208675264,566.29,853,836.2294216136919,512.35,2045,1300.8942857142858,7,0.6029629093050095,0.9660249150622876,806.6845148906124,486.4008419897439,300.26857585664277,300.26857585664277,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01770,grp3,Installation Type 2,0.6954540712907705,purchase_flag_grp3_Installation Type 2,1,SMB,1398.6680673076921,1067.105,208,3634.114349307774,2592.83,939,987.5075000000002,12,1.0739397013654661,0.8739495798319328,1680.4470104169461,1804.6987605276654,1255.085100462372,1255.085100462372,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01770,grp3,Compliance Safety Type 2,0.6837494368892156,purchase_flag_grp3_Compliance Safety Type 2,2,SMB,250.54319664634147,149.53,328,577.0763162824207,326.70000000000005,694,987.5075000000002,12,1.0739397013654661,0.9162011173184358,277.9063072303705,298.45461659456356,204.0681760335196,204.0681760335196,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01770,grp3,Core Basic Type 1,0.6610298292519783,purchase_flag_grp3_Core Basic Type 1,3,SMB,221.11692042310824,146.23000000000002,1229,459.3349140403039,278.01,3027,987.5075000000002,12,1.0739397013654661,0.9761715647339158,226.79328246323203,243.56231004025722,161.00195221812862,161.00195221812862,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01771,grp3,Calibration Kits Type 2,0.8253623610082267,purchase_flag_grp3_Calibration Kits Type 2,1,Distributor,1213.8827829508198,983.91,305,855.3437032407409,579.01,1728,10172.211000000001,30,2.0,0.9104477611940298,1181.77480566335,2363.5496113267,1950.7848875646816,1950.7848875646816,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01771,grp3,Core Replacement Type 1,0.7954429097743753,purchase_flag_grp3_Core Replacement Type 1,2,Distributor,563.7357371541502,472.44,253,420.905875,252.45,1696,10172.211000000001,30,2.0,0.8939929328621908,548.5947623674912,1097.1895247349823,872.7516281291582,872.7516281291582,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01771,grp3,Repair Kits Type 2,0.7052230051446411,purchase_flag_grp3_Repair Kits Type 2,3,Distributor,1170.3954256559766,929.88,343,850.1014006545114,569.97,2139,10172.211000000001,30,2.0,0.9195710455764075,1144.634512116985,2289.26902423397,1614.4451808548206,1614.4451808548206,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01772,grp3,Core Basic Type 2,0.8744540790961745,purchase_flag_grp3_Core Basic Type 2,1,SMB,191.61631407799075,124.43,1513,386.0204725622969,234.54500000000002,3692,243.75785714285715,14,0.5,0.9805573558003888,195.39604496232593,97.69802248116297,85.43243427828271,85.43243427828271,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01772,grp3,Core Basic Type 1,0.8627051728121728,purchase_flag_grp3_Core Basic Type 1,2,SMB,221.11692042310824,146.23000000000002,1229,459.3349140403039,278.01,3027,243.75785714285715,14,0.5,0.9761715647339158,226.79328246323203,113.39664123161602,97.82786897004127,97.82786897004127,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01772,grp3,Core Advanced Type 2,0.8013505822282474,purchase_flag_grp3_Core Advanced Type 2,3,SMB,223.92975453890492,148.88,1388,497.5856153606641,306.1,3854,243.75785714285715,14,0.5,0.9788434414668548,229.71937077631873,114.85968538815936,92.04287576035483,92.04287576035483,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01773,grp3,Compliance Safety Type 2,0.7801641308235989,purchase_flag_grp3_Compliance Safety Type 2,1,Mid-Market,721.7492949152543,524.39,118,577.0763162824207,326.70000000000005,694,1010.442,5,0.5,0.7972972972972973,692.4236911383286,346.2118455691643,270.10206357930116,270.10206357930116,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01773,grp3,Core Replacement Type 2,0.765575698802157,purchase_flag_grp3_Core Replacement Type 2,2,Mid-Market,560.075605839416,531.2,137,562.784595959596,379.5,396,1010.442,5,0.5,0.8203592814371258,560.5622507711848,280.2811253855924,214.5764184281299,214.5764184281299,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01773,grp1,Safety Solutions,0.6822094610920292,purchase_flag_grp1_Safety Solutions,3,Mid-Market,696.3402826247691,508.365,1082,505.43952119815674,312.65,5642,1010.442,5,0.5,0.9730215827338129,691.1900822265691,345.59504111328454,235.76820675397153,235.76820675397153,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01774,grp3,Controllers Type 2,0.6939424183203636,purchase_flag_grp3_Controllers Type 2,1,Distributor,4102.189767346939,2842.1099999999997,196,3354.7798359410804,2142.85,3055,17292.83607142857,28,2.0,0.8672566371681416,4002.976059638197,8005.952119276394,5555.669774607702,5555.669774607702,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01774,grp1,Service Contracts,0.6758843138800732,purchase_flag_grp1_Service Contracts,2,Distributor,6357.2128925599,4662.18,793,5244.207394130719,3029.425,7650,17292.83607142857,28,2.0,0.9635479951397327,6316.641610721655,12633.28322144331,8538.637962177852,8538.637962177852,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01774,grp3,Monitoring Type 2,0.6280610388221475,purchase_flag_grp3_Monitoring Type 2,3,Distributor,2588.2764063492064,1962.5700000000002,126,2215.2609543776057,1480.17,1679,17292.83607142857,28,2.0,0.8076923076923077,2516.542665585437,5033.085331170874,3161.0848015756915,3161.0848015756915,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01775,grp3,Core Basic Type 2,0.8172780391908407,purchase_flag_grp3_Core Basic Type 2,1,Mid-Market,407.834935278031,274.53,1097,386.0204725622969,234.54500000000002,3692,1540.9913333333332,15,0.71424759702922,0.9733806566104702,407.2542486041428,290.88036844544956,237.73013716220632,237.73013716220632,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01775,grp3,Core Advanced Type 1,0.7991544319458705,purchase_flag_grp3_Core Advanced Type 1,2,Mid-Market,640.4824264830507,427.01,944,576.0783271419228,332.28999999999996,3058,1540.9913333333332,15,0.71424759702922,0.9691991786447639,638.4987273246998,456.046181697882,364.45132727585417,364.45132727585417,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01775,grp3,Preventive Kits Type 1,0.7561556888066804,purchase_flag_grp3_Preventive Kits Type 1,3,Mid-Market,785.78738305304,595.88,773,788.2648314371256,530.235,1670,1540.9913333333332,15,0.71424759702922,0.962640099626401,785.8799402778502,561.3128588969215,424.4399114552487,424.4399114552487,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01776,grp3,Compliance Safety Type 2,0.623671069746959,purchase_flag_grp3_Compliance Safety Type 2,1,SMB,250.54319664634147,149.53,328,577.0763162824207,326.70000000000005,694,370.155,4,0.5,0.9162011173184358,277.9063072303705,138.95315361518524,86.6610619598961,86.6610619598961,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01776,grp3,Personal Safety Type 2,0.59241915699729,purchase_flag_grp3_Personal Safety Type 2,2,SMB,214.855461928934,143.935,394,442.67617743979724,280.04,789,370.155,4,0.5,0.9292452830188679,230.97485217734416,115.48742608867208,68.41696360723795,68.41696360723795,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01776,grp1,Premium Products,0.5667244989178348,purchase_flag_grp1_Premium Products,3,SMB,730.4233264150944,488.01,1696,2190.649931655225,1312.22,6555,370.155,4,0.5,0.9826187717265353,755.8038583717595,377.90192918587974,214.1662814579508,214.1662814579508,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01777,grp3,Monitoring Type 1,0.6329228891480216,purchase_flag_grp3_Monitoring Type 1,1,Mid-Market,3034.5581309734516,2246.35,1017,3029.3067279341703,2136.57,2309,1821.1499999999999,9,0.8441007961518479,0.9713467048710601,3034.407660972326,2561.3459224760068,1621.1344613610188,1621.1344613610188,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01777,grp3,Sensors Type 1,0.5950750774605988,purchase_flag_grp3_Sensors Type 1,2,Mid-Market,3214.805243053645,2289.74,1454,3239.703715218003,2038.09,3555,1821.1499999999999,9,0.8441007961518479,0.9797843665768194,3215.308581439717,2714.0445334671335,1615.0602609844693,1615.0602609844693,False,historical product-affinity score,supported segment-product estimate with shrinkage
C01777,grp3,Sensors Type 2,0.4955522630677761,purchase_flag_grp3_Sensors Type 2,3,Mid-Market,3049.2797998217466,2206.715,1122,3257.693349576988,2046.48,2955,1821.1499999999999,9,0.8441007961518479,0.9739583333333334,3054.7072360132893,2578.480809929628,1277.7720006374593,1277.7720006374593,False,historical product-affinity score,supported segment-product estimate with shrinkage
