ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C00011,Core,4,340627.23,340627.23,9461.8675,33,0,0.9166666666666666,111,26,Enterprise,10322.037272727273,33,1.6799296941264485,Maintenance Kits,0.50097497480308,2936.4749386858794,1471.1004584180341,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.42219467989053366,1582.0347038752914,667.9266353783438,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Replacement Type 2,0.6521173469709616,2012.7610575783106,1312.5564009544348,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6488053609547685,8734.460219499006,5666.964615457119,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.5938328587064307,4758.337235452205,2825.6570032178374,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.6521173469709616,2012.7610575783106,1312.5564009544348,supported segment-product estimate with shrinkage,0.6109760974204023,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Installation Type 2,0.6488053609547685,8734.460219499006,5666.964615457119,supported segment-product estimate with shrinkage,0.6094857037131154,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Custom Type 1,0.5938328587064307,4758.337235452205,2825.6570032178374,supported segment-product estimate with shrinkage,0.5847480777013634,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.6109760974204023,Hot,Hot
C00012,Emerging,0,41921.85,41921.85,1676.874,9,0,0.36,91,28,Mid-Market,4657.983333333334,9,2.0,Premium Products,0.6585321907911068,3803.698493661532,2504.857902139762,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.35550576939751566,1382.3801644531381,491.4441239637771,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Replacement Type 1,0.6257994399704021,836.5873635394456,523.5359035893002,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.5883487054608667,6068.815321944652,3570.5796383472093,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.5776737796316066,2663.0513381565606,1538.3749318659081,supported segment-product estimate with shrinkage,3,grp1,Premium Products,0.6585321907911068,3803.698493661532,2504.857902139762,supported segment-product estimate with shrinkage,0.48997772886680274,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 1,0.6257994399704021,836.5873635394456,523.5359035893002,supported segment-product estimate with shrinkage,0.47524799099748566,Hot,recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.5883487054608667,6068.815321944652,3570.5796383472093,supported segment-product estimate with shrinkage,0.45839516046819473,Hot,recent/frequent buyer; low inactivity risk,0.48997772886680274,Warm,Warm
C00013,Emerging,0,14677.03,14677.03,3669.2575,3,31,0.75,58,24,Enterprise,4892.343333333333,3,0.7962374696363288,Premium Products,0.37664651842920643,2725.162627078895,1026.4230156426556,supported segment-product estimate with shrinkage,1.0,Maintenance Kits,0.22736859810478124,1391.8031111686194,316.452322224282,supported segment-product estimate with shrinkage,2.0,Core Products,0.16151552413311718,931.3403319145046,150.42592185548253,supported segment-product estimate with shrinkage,3.0,Monitoring Type 2,0.5443929522694246,2909.760021589218,1584.0528485484992,supported segment-product estimate with shrinkage,1,Calibration Kits Type 1,0.49131196627463997,892.4453971970119,438.46910288961595,supported segment-product estimate with shrinkage,2,Premium Standard Type 2,0.4646991794473467,1820.7089313603817,846.0819464156248,supported segment-product estimate with shrinkage,3,grp3,Monitoring Type 2,0.5443929522694246,2909.760021589218,1584.0528485484992,supported segment-product estimate with shrinkage,0.29765093092838113,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Calibration Kits Type 1,0.49131196627463997,892.4453971970119,438.46910288961595,supported segment-product estimate with shrinkage,0.273764487230728,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 2,0.4646991794473467,1820.7089313603817,846.0819464156248,supported segment-product estimate with shrinkage,0.2617887331584461,Cold,low inactivity risk; recent sales activity but no recent sales,0.29765093092838113,Cold,Cold
C00014,Emerging,0,38840.07,38840.07,1493.848846153846,16,0,0.6153846153846154,111,33,Distributor,2427.504375,16,0.8927173090523338,Premium Products,0.41077812776166056,2757.689802935397,1132.798654197225,supported segment-product estimate with shrinkage,1.0,Automation Modules,0.1942438961771546,4427.332102433816,859.9822372469376,supported segment-product estimate with shrinkage,2.0,Service Contracts,0.028551447231589835,5638.975300971435,161.00090574592434,supported segment-product estimate with shrinkage,3.0,Repair Kits Type 1,0.5990368620266908,1008.8240945943792,604.3228199627345,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5784304435216098,505.1791558920176,292.2110032004922,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.5681906666314923,1251.5816103370232,711.1369895211099,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 1,0.5990368620266908,1008.8240945943792,604.3228199627345,supported segment-product estimate with shrinkage,0.4967064894082871,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Core Basic Type 2,0.5784304435216098,505.1791558920176,292.2110032004922,supported segment-product estimate with shrinkage,0.48743360108100064,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Standard Type 1,0.5681906666314923,1251.5816103370232,711.1369895211099,supported segment-product estimate with shrinkage,0.4828257014804478,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.4967064894082871,Warm,Warm
C00015,Emerging,0,9891.24,9891.24,549.5133333333333,6,13,0.3333333333333333,23,9,SMB,1648.5400000000002,6,1.7928294775371585,Premium Products,0.6896311731625671,1355.02743652521,934.4691607183465,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Core Replacement Type 2,0.7955648345957499,542.292262309668,431.428653966946,supported segment-product estimate with shrinkage,1,Premium Standard Type 1,0.7815906691401316,835.518589735659,653.0335336305128,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.7596134325717488,498.23861959610616,378.46874807120804,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.7955648345957499,542.292262309668,431.428653966946,supported segment-product estimate with shrinkage,0.4485005205653225,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Premium Standard Type 1,0.7815906691401316,835.518589735659,653.0335336305128,supported segment-product estimate with shrinkage,0.4422121461102943,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.7596134325717488,498.23861959610616,378.46874807120804,supported segment-product estimate with shrinkage,0.4323223896545221,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4485005205653225,Cold,Cold
C00016,Core,4,250084.02,250084.02,6946.778333333333,28,0,0.7777777777777778,110,26,Mid-Market,8931.572142857143,28,2.0,Premium Products,0.784768528788823,3803.698493661532,2985.022870827023,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Premium Custom Type 1,0.7272856595407998,4066.645221803384,2957.6127522577162,supported segment-product estimate with shrinkage,1,Premium Custom Type 2,0.6445606588606042,4309.807818309951,2777.932566932445,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6350444456510981,7876.9709952929725,5002.226679115604,supported segment-product estimate with shrinkage,3,grp1,Premium Products,0.784768528788823,3803.698493661532,2985.022870827023,supported segment-product estimate with shrinkage,0.6430097338670079,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Custom Type 1,0.7272856595407998,4066.645221803384,2957.6127522577162,supported segment-product estimate with shrinkage,0.6171424427053974,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Premium Custom Type 2,0.6445606588606042,4309.807818309951,2777.932566932445,supported segment-product estimate with shrinkage,0.5799161923993094,Hot,recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.6430097338670079,Hot,Hot
C00017,Emerging,0,75765.47,75765.47,2367.6709375,13,4,0.40625,73,22,Mid-Market,5828.113076923077,13,2.0,Maintenance Kits,0.4171049665280135,1913.4855222580816,798.1243147132956,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.2555559468901763,1382.3801644531381,353.27547188901934,supported segment-product estimate with shrinkage,2.0,,,,,,,Sensors Type 2,0.7331068790757711,6109.414472026579,4478.853776567755,supported segment-product estimate with shrinkage,1,Extended Support Type 2,0.6975628929949385,7876.9709952929725,5494.682675513785,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.6710464857400389,6068.815321944652,4072.4571943962615,supported segment-product estimate with shrinkage,3,grp3,Sensors Type 2,0.7331068790757711,6109.414472026579,4478.853776567755,supported segment-product estimate with shrinkage,0.5140813737059617,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Extended Support Type 2,0.6975628929949385,7876.9709952929725,5494.682675513785,supported segment-product estimate with shrinkage,0.49808657996958705,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.6710464857400389,6068.815321944652,4072.4571943962615,supported segment-product estimate with shrinkage,0.48615419670488225,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5140813737059617,Warm,Warm
C00018,Emerging,0,118124.36,118124.36,3474.2458823529414,14,1,0.4117647058823529,42,10,Enterprise,8437.454285714286,14,1.3732105032072581,Maintenance Kits,0.5079365426642529,2400.337491686018,1219.219126754381,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.2085227411043263,1293.1890420150003,269.65932380704567,supported segment-product estimate with shrinkage,2.0,,,,,,,Installation Type 2,0.8091816694209241,7139.734808663487,5777.3425316970015,supported segment-product estimate with shrinkage,1,Sensors Type 2,0.8009049709851888,8028.4693261822285,6430.040992741456,supported segment-product estimate with shrinkage,2,Installation Type 1,0.7447731518637284,15785.957229037464,11756.95712065624,supported segment-product estimate with shrinkage,3,grp3,Installation Type 2,0.8091816694209241,7139.734808663487,5777.3425316970015,supported segment-product estimate with shrinkage,0.5474619493476598,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 2,0.8009049709851888,8028.4693261822285,6430.040992741456,supported segment-product estimate with shrinkage,0.5437374350515789,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.7447731518637284,15785.957229037464,11756.95712065624,supported segment-product estimate with shrinkage,0.5184781164469217,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5474619493476598,Warm,Warm
C00019,Emerging,0,13024.46,13024.46,394.68060606060607,6,1,0.1818181818181818,50,15,Enterprise,2170.7433333333333,6,0.5,Service Contracts,0.7076280237755724,4982.983184278899,3526.0985431981862,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Personal Safety Type 2,0.66043192339033,375.08446593466283,247.71775527106408,supported segment-product estimate with shrinkage,1,Premium Standard Type 2,0.6525473401418468,1143.3203037982921,746.0706231737437,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.6488680151854025,1780.1286282675915,1155.0685297987052,supported segment-product estimate with shrinkage,3,grp1,Service Contracts,0.7076280237755724,4982.983184278899,3526.0985431981862,supported segment-product estimate with shrinkage,0.45775203516365565,Hot,high model probability; low inactivity risk,grp3,Personal Safety Type 2,0.66043192339033,375.08446593466283,247.71775527106408,supported segment-product estimate with shrinkage,0.43651378999029655,Warm,high model probability; low inactivity risk,grp3,Premium Standard Type 2,0.6525473401418468,1143.3203037982921,746.0706231737437,supported segment-product estimate with shrinkage,0.4329657275284791,Warm,high model probability; low inactivity risk,0.45775203516365565,Cold,Cold
C00020,Emerging,0,6061.29,6061.29,378.830625,3,7,0.1875,25,8,Mid-Market,2020.4299999999996,3,0.9364668322593294,Safety Solutions,0.7091692132113565,647.2765867917806,459.02862778525935,supported segment-product estimate with shrinkage,1.0,Premium Products,0.504290378295635,1781.018739614399,898.1506139517602,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Basic Type 1,0.7314838047089514,499.55301648773815,365.41494115428424,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.7051568225475792,648.4318206216229,457.24612226828543,supported segment-product estimate with shrinkage,2,Installation Type 2,0.6158936535102381,3671.2563376499156,2261.1034787678227,supported segment-product estimate with shrinkage,3,grp3,Core Basic Type 1,0.7314838047089514,499.55301648773815,365.41494115428424,supported segment-product estimate with shrinkage,0.4194320419047507,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp1,Safety Solutions,0.7091692132113565,647.2765867917806,459.02862778525935,supported segment-product estimate with shrinkage,0.4093904757308331,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.7051568225475792,648.4318206216229,457.24612226828543,supported segment-product estimate with shrinkage,0.4075848999321332,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.4194320419047507,Cold,Cold
C00021,Emerging,0,23802.82,23802.82,952.1128,13,11,0.52,61,14,Distributor,1830.986153846154,13,0.6733471004243282,Maintenance Kits,0.4320091544832938,902.6414978986903,389.949390308747,supported segment-product estimate with shrinkage,1.0,Automation Modules,0.37368826994245524,3339.389976602987,1247.8908630199464,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.21923862094163138,500.40883052497986,109.70894191131111,supported segment-product estimate with shrinkage,3.0,Core Basic Type 1,0.5606656513688394,456.3105827697609,255.8376701151027,supported segment-product estimate with shrinkage,1,Repair Kits Type 1,0.5482550196855895,760.9226034324619,417.17963692407443,supported segment-product estimate with shrinkage,2,Controllers Type 2,0.494399366067968,2695.3923228253825,1332.600255709337,supported segment-product estimate with shrinkage,3,grp3,Core Basic Type 1,0.5606656513688394,456.3105827697609,255.8376701151027,supported segment-product estimate with shrinkage,0.39809949474112055,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Repair Kits Type 1,0.5482550196855895,760.9226034324619,417.17963692407443,supported segment-product estimate with shrinkage,0.3925147104836581,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Controllers Type 2,0.494399366067968,2695.3923228253825,1332.600255709337,supported segment-product estimate with shrinkage,0.36827966635572845,Warm,low inactivity risk; recent sales activity but no recent sales,0.39809949474112055,Cold,Cold
C00022,Emerging,0,19814.38,19814.38,792.5752,7,10,0.28,47,19,Mid-Market,2830.6257142857144,7,1.3119915542577298,Safety Solutions,0.7027425890852985,906.8355502679644,637.2719624699007,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Repair Kits Type 1,0.8080241742997817,1058.3632704869774,855.1831077444564,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7686530506064541,846.2749786571845,650.4918439967566,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.7190194051335504,755.4681580904485,543.1962656275333,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 1,0.8080241742997817,1058.3632704869774,855.1831077444564,supported segment-product estimate with shrinkage,0.48205680281427865,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 2,0.7686530506064541,846.2749786571845,650.4918439967566,supported segment-product estimate with shrinkage,0.46433979715228124,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Core Advanced Type 2,0.7190194051335504,755.4681580904485,543.1962656275333,supported segment-product estimate with shrinkage,0.4420046566894746,Warm,high model probability; low inactivity risk; recent sales activity but no recent sales,0.48205680281427865,Warm,Warm
C00023,Emerging,0,40467.21,40467.21,1395.4210344827586,12,7,0.4137931034482758,41,16,Mid-Market,3372.2675,12,1.5630418590379713,Service Contracts,0.308501424800798,6964.7244379074355,2148.627412439381,supported segment-product estimate with shrinkage,1.0,Core Products,0.19859798821652866,1021.454336361791,202.85877625650107,supported segment-product estimate with shrinkage,2.0,Premium Products,0.0823332335406628,2972.669982376326,244.74953189830802,supported segment-product estimate with shrinkage,3.0,Sensors Type 2,0.5507371931468786,4774.635276994954,2629.5692307522704,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.5048002334254192,636.5554378393315,321.3333336095145,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.4367228764026648,4742.906191485246,2071.3356344534445,supported segment-product estimate with shrinkage,3,grp3,Sensors Type 2,0.5507371931468786,4774.635276994954,2629.5692307522704,supported segment-product estimate with shrinkage,0.3925994182223003,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Core Basic Type 2,0.5048002334254192,636.5554378393315,321.3333336095145,supported segment-product estimate with shrinkage,0.37192778634764356,Warm,low inactivity risk; recent sales activity but no recent sales,grp3,Monitoring Type 1,0.4367228764026648,4742.906191485246,2071.3356344534445,supported segment-product estimate with shrinkage,0.3412929756874041,Warm,low inactivity risk; recent sales activity but no recent sales,0.3925994182223003,Cold,Cold
C00024,Emerging,0,57758.37,57758.37,1750.2536363636364,24,1,0.7272727272727273,98,26,SMB,2406.59875,24,2.0,Service Contracts,0.6180910750687255,4097.4572712523,2532.601769836501,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Repair Kits Type 2,0.7309951469897126,795.806803799487,581.7309115188194,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.7144776530930537,390.79208992465186,279.21221525669483,supported segment-product estimate with shrinkage,2,Premium Standard Type 1,0.6223820373595504,932.0669926550133,580.1017538442163,supported segment-product estimate with shrinkage,3,grp3,Repair Kits Type 2,0.7309951469897126,795.806803799487,581.7309115188194,supported segment-product estimate with shrinkage,0.5664208134530446,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Basic Type 2,0.7144776530930537,390.79208992465186,279.21221525669483,supported segment-product estimate with shrinkage,0.5589879411995481,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Premium Standard Type 1,0.6223820373595504,932.0669926550133,580.1017538442163,supported segment-product estimate with shrinkage,0.5175449141194716,Hot,recent/frequent buyer; low inactivity risk,0.5664208134530446,Warm,Warm
C00025,Emerging,0,13796.95,13796.95,551.878,9,5,0.36,31,12,Mid-Market,1532.9944444444443,9,0.7105410488163606,Maintenance Kits,0.6336354979273666,679.8050049400894,430.74858279872944,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.492662085729539,491.11892595673294,241.9556744030951,supported segment-product estimate with shrinkage,2.0,,,,,,,Training Type 2,0.5669073983162485,2155.432605052613,1221.9306903763907,supported segment-product estimate with shrinkage,1,Calibration Kits Type 2,0.5488605820594964,604.9820346140575,332.05079165381,supported segment-product estimate with shrinkage,2,Premium Custom Type 1,0.5447813173774193,1444.759180532109,787.0778096634031,supported segment-product estimate with shrinkage,3,grp1,Maintenance Kits,0.6336354979273666,679.8050049400894,430.74858279872944,supported segment-product estimate with shrinkage,0.4172849865000332,Warm,low inactivity risk,grp3,Training Type 2,0.5669073983162485,2155.432605052613,1221.9306903763907,supported segment-product estimate with shrinkage,0.38725734167503,Warm,low inactivity risk,grp3,Calibration Kits Type 2,0.5488605820594964,604.9820346140575,332.05079165381,supported segment-product estimate with shrinkage,0.3791362743594916,Warm,low inactivity risk,0.4172849865000332,Cold,Cold
C00026,Emerging,0,3406.42,3406.42,126.1637037037037,6,5,0.2222222222222222,37,13,SMB,567.7366666666667,6,0.6174281676384484,Safety Solutions,0.6392692159255414,168.46331219993715,107.69340950227352,supported segment-product estimate with shrinkage,1.0,Automation Modules,0.3568976067710149,917.6853114812625,327.51969143657595,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Advanced Type 1,0.6803523260121449,173.40101828068265,117.9737861201369,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.635812781034721,142.6103797504191,90.67350215353163,supported segment-product estimate with shrinkage,2,Repair Kits Type 2,0.6056316570480139,245.67676833206377,148.78962830314882,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 1,0.6803523260121449,173.40101828068265,117.9737861201369,supported segment-product estimate with shrinkage,0.425863183279162,Warm,high model probability; low inactivity risk,grp1,Safety Solutions,0.6392692159255414,168.46331219993715,107.69340950227352,supported segment-product estimate with shrinkage,0.40737578374019046,Warm,low inactivity risk,grp3,Personal Safety Type 2,0.635812781034721,142.6103797504191,90.67350215353163,supported segment-product estimate with shrinkage,0.40582038803932124,Warm,low inactivity risk,0.425863183279162,Cold,Cold
C00027,Dormant,2,1719.96,1719.96,1719.96,1,30,1.0,48,21,SMB,1719.96,1,1.8705005569684756,Premium Products,0.12831619146624693,1413.731538043299,181.4046467174357,supported segment-product estimate with shrinkage,1.0,Maintenance Kits,0.1263580085625025,752.8764675751896,95.13197113637246,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.08935569249196583,510.3601290235565,45.603582749188924,supported segment-product estimate with shrinkage,3.0,Installation Type 1,0.5319485342225909,4973.377618097803,2645.5809340825667,supported segment-product estimate with shrinkage,1,Training Type 1,0.4175525654019806,4333.469862894495,1809.4514583437656,supported segment-product estimate with shrinkage,2,Installation Type 2,0.34113982170591234,3143.2770689409076,1072.296978870784,supported segment-product estimate with shrinkage,3,grp3,Installation Type 1,0.5319485342225909,4973.377618097803,2645.5809340825667,supported segment-product estimate with shrinkage,0.2839468811286104,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Training Type 1,0.4175525654019806,4333.469862894495,1809.4514583437656,supported segment-product estimate with shrinkage,0.23246869515933574,Cold,low inactivity risk; recent sales activity but no recent sales,grp3,Installation Type 2,0.34113982170591234,3143.2770689409076,1072.296978870784,supported segment-product estimate with shrinkage,0.19808296049610502,Cold,low inactivity risk; recent sales activity but no recent sales,0.2839468811286104,Cold,Cold
C00028,Emerging,0,8705.75,8705.75,290.19166666666666,8,1,0.2666666666666666,35,12,SMB,1088.21875,8,1.1834657654704401,Service Contracts,0.7948658101971617,2424.6002030025124,1927.2318047637948,supported segment-product estimate with shrinkage,1.0,Premium Products,0.5440668808953888,894.4679917934465,486.65041035582266,supported segment-product estimate with shrinkage,2.0,,,,,,,Training Type 2,0.7061477809955685,1514.6181089453999,1069.5442166874984,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6744552659390664,1988.7515075156039,1341.3239268881557,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.6724486186820433,949.2192165634618,638.3011510045512,supported segment-product estimate with shrinkage,3,grp1,Service Contracts,0.7948658101971617,2424.6002030025124,1927.2318047637948,supported segment-product estimate with shrinkage,0.4989998345649297,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 2,0.7061477809955685,1514.6181089453999,1069.5442166874984,supported segment-product estimate with shrinkage,0.45907672142421274,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 2,0.6744552659390664,1988.7515075156039,1341.3239268881557,supported segment-product estimate with shrinkage,0.4448150896487868,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.4989998345649297,Warm,Warm
C00029,Emerging,0,63132.46,63132.46,3507.358888888889,6,1,0.3333333333333333,57,25,Distributor,10522.076666666666,6,2.0,Premium Products,0.7545140841738053,6178.192749198129,4661.533444010471,supported segment-product estimate with shrinkage,1.0,Automation Modules,0.4935549337997759,9918.777327469232,4895.461487233794,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Standard Type 2,0.6841223711716686,4855.700916552659,3321.8936247324496,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6609037778627925,8132.8978464726715,5375.062911705958,supported segment-product estimate with shrinkage,2,Premium Plus Type 2,0.5946204296005464,4609.671005120097,2741.0045533816947,supported segment-product estimate with shrinkage,3,grp1,Premium Products,0.7545140841738053,6178.192749198129,4661.533444010471,supported segment-product estimate with shrinkage,0.5024163667676983,Hot,high model probability; low inactivity risk,grp3,Premium Standard Type 2,0.6841223711716686,4855.700916552659,3321.8936247324496,supported segment-product estimate with shrinkage,0.4707400959167368,Hot,high model probability; low inactivity risk,grp3,Installation Type 2,0.6609037778627925,8132.8978464726715,5375.062911705958,supported segment-product estimate with shrinkage,0.46029172892774256,Hot,high model probability; low inactivity risk,0.5024163667676983,Warm,Warm
C00030,Emerging,0,10294.05,10294.05,311.9409090909091,10,2,0.303030303030303,35,11,Public Sector,1029.405,10,0.5,Premium Products,0.6440969772095977,1002.9454384035774,645.994125181899,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.3372572146340035,2747.0206665144688,926.4525385307135,supported segment-product estimate with shrinkage,2.0,,,,,,,Core Replacement Type 2,0.7363662566143919,262.05531792058514,192.96869348307567,low-support segment-product estimate with shrinkage,1,Monitoring Type 2,0.666507858063458,679.0619608049371,452.60013298847053,supported segment-product estimate with shrinkage,2,Preventive Kits Type 1,0.6285297269357902,331.58957528216297,208.41390520685255,supported segment-product estimate with shrinkage,3,grp3,Core Replacement Type 2,0.7363662566143919,262.05531792058514,192.96869348307567,low-support segment-product estimate with shrinkage,0.47617581116013047,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 2,0.666507858063458,679.0619608049371,452.60013298847053,supported segment-product estimate with shrinkage,0.4447395318122102,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp1,Premium Products,0.6440969772095977,1002.9454384035774,645.994125181899,supported segment-product estimate with shrinkage,0.43465463542797306,Warm,recent/frequent buyer; low inactivity risk,0.47617581116013047,Warm,Warm
