Month_Year,Customer_ID,Product_ID,Sales,Units
2025-03-01,C01398,P0080,707.22,6
2025-03-01,C01398,P0126,1508.16,5
2025-04-01,C01398,P0080,356.76,3
2025-04-01,C01398,P0175,2223.84,4
2025-04-01,C01398,P0102,3953.87,8
2025-04-01,C01398,P0126,1799.27,6
2025-04-01,C01398,P0111,2002.29,8
2025-05-01,C01398,P0149,673.08,10
2025-05-01,C01398,P0010,3273.52,6
2025-06-01,C01398,P0010,3153.53,6
2025-06-01,C01398,P0102,3342.98,7
2025-06-01,C01398,P0126,1461.94,5
2025-06-01,C01398,P0149,437.23,7
2025-06-01,C01398,P0004,521.71,4
2025-09-01,C01398,P0175,5620.13,11
2025-09-01,C01398,P0134,2322.81,5
2025-09-01,C01398,P0111,2564.51,10
2025-09-01,C01398,P0010,506.07,1
2025-10-01,C01398,P0051,242.26,2
2025-10-01,C01398,P0080,685.11,6
2025-11-01,C01398,P0175,5699.14,11
2025-11-01,C01398,P0111,1562.11,6
2025-11-01,C01398,P0010,2641.57,5
2025-11-01,C01398,P0126,593.71,2
2025-11-01,C01398,P0102,3165.53,7
2025-11-01,C01398,P0080,1161.43,10
2023-01-01,C01399,P0148,3262.07,4
2023-01-01,C01399,P0180,1158.02,12
2023-01-01,C01399,P0102,5149.57,11
2023-01-01,C01399,P0059,6355.44,10
2023-02-01,C01399,P0148,18161.46,23
2023-02-01,C01399,P0059,7547.81,12
2023-02-01,C01399,P0102,1319.84,3
2023-02-01,C01399,P0180,530.51,6
2023-03-01,C01399,P0059,8672.47,14
2023-03-01,C01399,P0102,7776.97,18
2023-03-01,C01399,P0180,1054.25,10
2023-03-01,C01399,P0148,2555.45,3
2023-04-01,C01399,P0059,6541.42,11
2023-04-01,C01399,P0180,1121.61,12
2023-04-01,C01399,P0102,4303.08,10
2023-04-01,C01399,P0148,1515.04,2
2023-05-01,C01399,P0180,1271.67,13
2023-05-01,C01399,P0059,5447.48,10
2023-05-01,C01399,P0148,11416.89,14
2023-06-01,C01399,P0102,4632.49,11
2023-06-01,C01399,P0148,14178.85,17
2023-06-01,C01399,P0059,7188.25,12
2023-07-01,C01399,P0180,996.7,10
2023-07-01,C01399,P0148,3088.92,4
2023-07-01,C01399,P0102,3328.92,7
2023-07-01,C01399,P0059,5653.03,9
2023-08-01,C01399,P0180,695.22,7
2023-10-01,C01399,P0148,8632.52,11
2023-11-01,C01399,P0059,3524.14,6
2023-11-01,C01399,P0102,4971.53,11
2023-11-01,C01399,P0180,946.3,9
2023-12-01,C01399,P0059,10708.69,18
2023-12-01,C01399,P0102,3496.14,8
2023-12-01,C01399,P0180,187.33,2
2023-12-01,C01399,P0148,1754.47,2
2024-01-01,C01399,P0148,4811.06,6
2024-01-01,C01399,P0102,6392.73,14
2024-01-01,C01399,P0180,572.34,6
2024-01-01,C01399,P0059,4447.02,8
2024-02-01,C01399,P0102,2825.35,6
2024-02-01,C01399,P0180,1035.47,10
2024-02-01,C01399,P0148,1496.05,2
2024-02-01,C01399,P0059,4984.58,8
2024-03-01,C01399,P0148,12417.92,16
2024-03-01,C01399,P0059,11977.01,19
2024-03-01,C01399,P0180,484.1,5
2024-03-01,C01399,P0102,3031.18,7
2024-04-01,C01399,P0102,1779.6,4
2024-04-01,C01399,P0148,8461.49,10
2024-04-01,C01399,P0059,3663.0,6
2024-04-01,C01399,P0180,1125.03,12
2024-07-01,C01399,P0102,5895.81,14
2024-07-01,C01399,P0059,3371.32,6
2024-07-01,C01399,P0180,1159.06,12
2024-10-01,C01399,P0102,7702.12,17
2024-10-01,C01399,P0059,6034.94,10
2024-10-01,C01399,P0180,1919.5,20
2024-10-01,C01399,P0148,13083.85,15
2024-11-01,C01399,P0102,3902.18,9
2024-11-01,C01399,P0180,1596.53,18
2024-11-01,C01399,P0059,7348.95,13
2024-11-01,C01399,P0148,12459.72,15
2024-12-01,C01399,P0148,10614.3,13
2025-02-01,C01399,P0059,1897.89,3
2025-02-01,C01399,P0102,3435.16,8
2025-02-01,C01399,P0180,1142.76,12
2025-03-01,C01399,P0148,7031.04,8
2025-03-01,C01399,P0102,2815.82,6
2025-03-01,C01399,P0059,8312.95,14
2025-04-01,C01399,P0059,5545.87,9
2025-04-01,C01399,P0102,3599.98,8
2025-05-01,C01399,P0102,3285.84,7
2025-05-01,C01399,P0059,5646.7,10
2025-08-01,C01399,P0059,11566.28,19
2025-08-01,C01399,P0102,3695.65,8
2025-09-01,C01399,P0102,2345.13,5
2025-09-01,C01399,P0148,2430.53,3
2025-09-01,C01399,P0180,1373.63,15
2025-10-01,C01399,P0102,6786.37,14
2025-10-01,C01399,P0059,12235.33,21
2025-10-01,C01399,P0148,10896.61,13
2025-10-01,C01399,P0180,1061.16,12
2025-11-01,C01399,P0059,9215.15,15
2025-11-01,C01399,P0148,6879.84,9
2025-11-01,C01399,P0102,2342.96,5
2023-09-01,C01400,P0063,361.9,4
2023-09-01,C01400,P0078,141.54,1
2023-09-01,C01400,P0163,92.82,1
2023-02-01,C01401,P0110,841.95,3
2023-02-01,C01401,P0038,1011.06,4
2023-02-01,C01401,P0130,432.33,1
2023-04-01,C01401,P0171,1135.18,9
2023-04-01,C01401,P0130,1496.11,3
2023-04-01,C01401,P0038,1363.91,5
2023-05-01,C01401,P0171,254.72,2
2023-05-01,C01401,P0038,276.41,1
2023-05-01,C01401,P0125,1204.99,5
2023-06-01,C01401,P0130,1535.05,3
2023-06-01,C01401,P0125,2657.06,12
2023-06-01,C01401,P0171,634.28,5
2023-09-01,C01401,P0038,,7
2023-09-01,C01401,P0110,790.29,3
2023-10-01,C01401,P0038,558.13,2
2023-10-01,C01401,P0130,1894.87,4
2023-11-01,C01401,P0038,1117.2,4
2023-11-01,C01401,P0110,243.7,1
2023-11-01,C01401,P0125,1480.16,7
2024-04-01,C01401,P0125,845.54,4
2024-05-01,C01401,P0110,2083.07,8
2024-07-01,C01401,P0110,264.99,1
2024-07-01,C01401,P0125,1156.5,5
2024-10-01,C01401,P0125,1425.75,6
2024-10-01,C01401,P0130,3452.64,8
2024-12-01,C01401,P0125,481.94,2
2024-12-01,C01401,P0171,132.21,1
2024-12-01,C01401,P0110,260.92,1
2025-10-01,C01401,P0038,813.34,3
2025-10-01,C01401,P0125,1272.76,6
2025-10-01,C01401,P0171,126.1,1
2025-10-01,C01401,P0110,3251.42,12
2023-01-01,C01402,P0034,82.05,1
2023-03-01,C01402,P0123,88.45,2
2023-05-01,C01402,P0136,230.87,4
2023-05-01,C01402,P0056,906.89,1
2023-06-01,C01402,P0180,403.26,4
2023-07-01,C01402,P0123,43.68,1
2023-10-01,C01402,P0074,93.25,1
2023-10-01,C01402,P0180,310.75,3
2023-10-01,C01402,P0044,101.85,2
2023-11-01,C01402,P0136,121.33,2
2023-11-01,C01402,P0056,1829.12,2
2023-12-01,C01402,P0123,43.93,1
2023-12-01,C01402,P0034,253.03,3
2024-03-01,C01402,P0180,101.49,1
2024-03-01,C01402,P0034,152.36,2
2024-04-01,C01402,P0123,,1
2024-04-01,C01402,P0180,99.68,1
2024-04-01,C01402,P0034,84.32,1
2024-04-01,C01402,P0136,251.9,4
2024-05-01,C01402,P0056,2769.12,3
2024-07-01,C01402,P0034,331.0,4
2024-07-01,C01402,P0056,3514.73,4
2024-09-01,C01402,P0044,156.63,3
2024-09-01,C01402,P0034,153.83,2
2024-12-01,C01402,P0074,89.85,1
2024-12-01,C01402,P0044,51.72,1
2025-02-01,C01402,P0123,44.69,1
2025-02-01,C01402,P0136,56.31,1
2025-04-01,C01402,P0180,219.24,2
2025-04-01,C01402,P0044,51.6,1
2023-02-01,C01403,P0063,163.93,2
2023-03-01,C01403,P0166,1281.87,3
2023-05-01,C01403,P0011,609.24,1
2023-06-01,C01403,P0053,575.49,3
2023-11-01,C01403,P0152,148.47,1
2023-11-01,C01403,P0148,906.44,1
2024-10-01,C01403,P0166,430.73,1
2023-01-01,C01404,P0106,126.87,1
2023-01-01,C01404,P0032,563.07,4
2023-01-01,C01404,P0163,174.27,2
2023-01-01,C01404,P0148,2640.8,3
2023-03-01,C01404,P0170,91.11,2
2023-03-01,C01404,P0106,113.23,1
2023-03-01,C01404,P0148,865.27,1
2023-04-01,C01404,P0163,371.27,4
2023-04-01,C01404,P0032,566.0,4
2023-04-01,C01404,P0148,1833.44,2
2023-05-01,C01404,P0025,129.8,3
2023-05-01,C01404,P0148,6648.93,8
2023-05-01,C01404,P0106,498.13,4
2023-06-01,C01404,P0025,42.11,1
2023-06-01,C01404,P0148,5480.47,6
2023-06-01,C01404,P0170,41.85,1
2023-06-01,C01404,P0106,751.53,6
2023-09-01,C01404,P0032,814.85,6
2023-10-01,C01404,P0163,617.9,7
2023-10-01,C01404,P0106,495.35,4
2023-10-01,C01404,P0170,456.24,10
2023-11-01,C01404,P0025,39.36,1
2023-11-01,C01404,P0032,292.17,2
2024-01-01,C01404,P0025,213.81,5
2024-01-01,C01404,P0106,116.25,1
2024-01-01,C01404,P0163,374.42,4
2024-02-01,C01404,P0106,254.55,2
2024-02-01,C01404,P0170,214.31,5
2024-07-01,C01404,P0148,1675.79,2
2024-07-01,C01404,P0170,40.5,1
2024-07-01,C01404,P0025,80.8,2
2024-07-01,C01404,P0106,226.77,2
2024-07-01,C01404,P0163,173.86,2
2024-07-01,C01404,P0032,713.56,5
2024-09-01,C01404,P0148,1742.91,2
2024-10-01,C01404,P0148,9135.65,11
2024-10-01,C01404,P0032,569.97,4
2024-10-01,C01404,P0025,87.27,2
2024-10-01,C01404,P0170,136.06,3
2024-10-01,C01404,P0106,127.45,1
2024-10-01,C01404,P0163,562.17,6
2024-11-01,C01404,P0025,256.22,6
2024-11-01,C01404,P0163,92.7,1
2024-11-01,C01404,P0170,44.49,1
2024-11-01,C01404,P0148,3633.54,4
2025-01-01,C01404,P0032,281.37,2
2025-01-01,C01404,P0148,8166.58,9
2025-01-01,C01404,P0163,278.46,3
2025-01-01,C01404,P0106,237.89,2
2025-03-01,C01404,P0163,185.26,2
2025-03-01,C01404,P0148,1843.83,2
2025-03-01,C01404,P0170,45.85,1
2025-03-01,C01404,P0032,145.37,1
2025-04-01,C01404,P0025,293.43,7
2025-04-01,C01404,P0148,3436.98,4
2025-04-01,C01404,P0032,577.07,4
2025-04-01,C01404,P0163,367.82,4
2025-04-01,C01404,P0106,366.94,3
2025-05-01,C01404,P0148,7060.91,8
2025-05-01,C01404,P0106,505.7,4
2025-05-01,C01404,P0163,183.51,2
2025-05-01,C01404,P0170,351.82,8
2025-06-01,C01404,P0106,247.44,2
2025-07-01,C01404,P0148,2494.66,3
2025-07-01,C01404,P0163,275.78,3
2025-08-01,C01404,P0163,260.35,3
2025-08-01,C01404,P0148,884.2,1
2025-10-01,C01404,P0106,580.25,5
2025-10-01,C01404,P0025,121.92,3
2025-10-01,C01404,P0148,2519.92,3
2025-11-01,C01404,P0025,81.0,2
2025-11-01,C01404,P0032,274.41,2
2023-01-01,C01405,P0062,2053.33,5
2023-01-01,C01405,P0170,38.97,1
2023-01-01,C01405,P0045,2822.11,7
2023-05-01,C01405,P0038,258.83,1
2023-05-01,C01405,P0045,1914.56,5
2023-01-01,C01406,P0095,471.73,5
2023-01-01,C01406,P0072,602.2,4
2023-03-01,C01406,P0095,203.57,2
2023-03-01,C01406,P0025,84.98,2
2023-04-01,C01406,P0069,523.87,4
2023-04-01,C01406,P0007,458.02,3
2023-05-01,C01406,P0179,223.16,4
2023-06-01,C01406,P0179,583.89,10
2023-06-01,C01406,P0048,432.83,1
2023-08-01,C01406,P0046,285.64,3
2023-08-01,C01406,P0095,559.57,6
2023-11-01,C01406,P0095,1209.97,13
2024-01-01,C01406,P0007,313.7,2
2024-01-01,C01406,P0179,281.74,5
2024-01-01,C01406,P0053,2159.16,11
2024-01-01,C01406,P0095,295.83,3
2025-03-01,C01406,P0029,473.13,3
2025-03-01,C01406,P0104,1938.53,3
2023-09-01,C01407,P0072,145.89,1
2023-09-01,C01407,P0012,354.7,4
2023-10-01,C01407,P0028,248.21,3
2024-03-01,C01407,P0177,278.95,2
2024-03-01,C01407,P0079,143.75,1
2024-03-01,C01407,P0028,166.0,2
2024-03-01,C01407,P0031,261.14,3
2024-03-01,C01407,P0099,156.56,1
2024-03-01,C01407,P0012,89.49,1
2024-04-01,C01407,P0148,2786.94,3
2024-04-01,C01407,P0031,85.86,1
2024-04-01,C01407,P0126,875.86,3
2024-05-01,C01407,P0099,161.26,1
2024-07-01,C01407,P0012,424.97,5
2024-07-01,C01407,P0072,295.44,2
2024-07-01,C01407,P0177,145.7,1
2024-09-01,C01407,P0126,,1
2024-09-01,C01407,P0079,142.2,1
2024-09-01,C01407,P0099,597.7,4
2024-09-01,C01407,P0072,137.34,1
2025-08-01,C01407,P0099,160.36,1
2023-02-01,C01408,P0020,633.83,2
2023-02-01,C01408,P0030,1140.09,3
2023-02-01,C01408,P0151,154.19,3
2023-10-01,C01408,P0020,2077.13,6
2023-10-01,C01408,P0016,486.36,5
2024-02-01,C01408,P0151,52.62,1
2024-05-01,C01408,P0037,213.03,4
2024-06-01,C01408,P0020,1079.25,3
2024-06-01,C01408,P0037,317.2,6
2024-10-01,C01408,P0037,56.01,1
2024-10-01,C01408,P0151,49.87,1
2025-04-01,C01408,P0030,1980.29,5
2025-04-01,C01408,P0049,5165.28,6
2025-04-01,C01408,P0037,226.02,4
2023-01-01,C01409,P0126,4718.82,16
2023-01-01,C01409,P0014,1494.7,15
2023-01-01,C01409,P0063,506.81,6
2023-03-01,C01409,P0066,4969.91,7
2023-03-01,C01409,P0126,1894.41,7
2023-03-01,C01409,P0014,2296.7,23
2023-04-01,C01409,P0119,824.29,9
2023-04-01,C01409,P0034,1032.46,14
2023-09-01,C01409,P0120,5429.59,18
2024-03-01,C01409,P0063,1741.02,20
2024-08-01,C01409,P0057,804.44,3
2024-08-01,C01409,P0126,3585.47,12
2025-07-01,C01409,P0057,4473.59,18
2025-07-01,C01409,P0119,758.78,9
2025-07-01,C01409,P0014,740.41,8
2023-03-01,C01410,P0160,285.77,6
2023-05-01,C01410,P0096,1743.06,3
2023-05-01,C01410,P0152,638.42,5
2023-11-01,C01410,P0140,516.82,1
2023-11-01,C01410,P0160,576.29,11
2024-01-01,C01410,P0160,55.41,1
2024-01-01,C01410,P0096,2006.71,3
2024-01-01,C01410,P0138,2896.51,6
2023-10-01,C01411,P0135,269.19,1
2023-10-01,C01411,P0057,2485.3,9
2024-04-01,C01411,P0057,252.04,1
2024-05-01,C01411,P0057,727.65,3
2024-10-01,C01411,P0107,237.91,3
2025-02-01,C01411,P0107,607.58,8
2025-02-01,C01411,P0135,245.65,1
2025-02-01,C01411,P0093,1006.27,2
2025-04-01,C01411,P0135,1654.46,6
2025-04-01,C01411,P0010,909.45,2
2025-04-01,C01411,P0101,45.57,1
2025-04-01,C01411,P0136,256.96,5
2025-04-01,C01411,P0113,504.99,1
2025-05-01,C01411,P0015,2569.02,5
2025-05-01,C01411,P0144,496.04,4
2025-05-01,C01411,P0113,523.15,1
2025-11-01,C01411,P0168,1167.15,3
2025-11-01,C01411,P0101,100.94,2
2025-11-01,C01411,P0010,2685.88,6
2023-02-01,C01412,P0044,193.14,4
2023-02-01,C01412,P0133,1001.25,7
2023-05-01,C01412,P0089,1083.34,9
2023-08-01,C01412,P0057,2470.44,10
2023-08-01,C01412,P0028,534.6,7
2023-12-01,C01412,P0089,384.37,3
2023-12-01,C01412,P0078,133.93,1
2025-09-01,C01412,P0133,128.54,1
2025-09-01,C01412,P0028,495.81,7
2025-09-01,C01412,P0089,240.82,2
2025-10-01,C01412,P0028,231.4,3
2025-10-01,C01412,P0133,1350.79,10
2023-05-01,C01413,P0170,479.04,13
2023-09-01,C01413,P0087,217.63,3
2023-11-01,C01413,P0009,344.2,4
2025-02-01,C01413,P0073,1118.83,7
2025-02-01,C01413,P0082,1233.12,5
2025-05-01,C01413,P0087,276.18,4
2025-07-01,C01413,P0113,2004.56,4
2025-07-01,C01413,P0073,645.13,4
2025-07-01,C01413,P0009,248.4,3
2025-08-01,C01413,P0088,285.9,4
2025-08-01,C01413,P0073,153.54,1
2025-08-01,C01413,P0005,2347.44,8
2025-08-01,C01413,P0170,199.75,5
2025-08-01,C01413,P0009,252.84,3
2025-10-01,C01413,P0030,2250.49,6
2023-03-01,C01414,P0142,1057.01,4
2023-03-01,C01414,P0088,368.2,5
2023-03-01,C01414,P0080,1991.77,18
2023-03-01,C01414,P0137,2953.75,14
2023-05-01,C01414,P0080,2146.86,19
2023-05-01,C01414,P0142,1048.17,4
2024-03-01,C01414,P0142,470.77,2
2024-03-01,C01414,P0156,2285.19,5
2024-09-01,C01414,P0150,3540.68,6
2024-09-01,C01414,P0156,6584.82,15
2024-12-01,C01414,P0027,753.82,1
2025-03-01,C01414,P0080,1700.02,17
2025-04-01,C01414,P0142,3837.02,15
2025-08-01,C01414,P0027,4917.55,7
2025-08-01,C01414,P0156,2956.91,7
2025-09-01,C01414,P0080,782.55,8
2025-11-01,C01414,P0088,1380.87,18
2025-11-01,C01414,P0029,607.39,4
2025-12-01,C01414,P0142,1036.91,4
2025-12-01,C01414,P0156,1686.79,4
2024-10-01,C01415,P0131,875.11,10
2024-10-01,C01415,P0163,531.44,6
2024-10-01,C01415,P0169,1128.52,14
2025-01-01,C01415,P0143,233.62,4
2025-04-01,C01415,P0038,1171.95,4
2025-04-01,C01415,P0131,1064.09,13
2025-04-01,C01415,P0052,467.73,1
2025-06-01,C01415,P0131,392.18,5
2025-06-01,C01415,P0038,3401.74,12
2025-06-01,C01415,P0028,956.67,12
2025-07-01,C01415,P0131,902.78,11
2025-07-01,C01415,P0163,551.39,6
2025-08-01,C01415,P0038,1933.85,7
2025-08-01,C01415,P0052,2766.53,6
2025-09-01,C01415,P0028,620.79,8
2025-09-01,C01415,P0038,1562.99,6
2025-09-01,C01415,P0143,415.55,7
2025-10-01,C01415,P0058,229.01,5
2025-10-01,C01415,P0131,472.11,6
2025-10-01,C01415,P0169,803.68,10
2025-10-01,C01415,P0052,4411.97,9
2025-11-01,C01415,P0169,84.57,1
2025-11-01,C01415,P0038,2613.34,10
2025-11-01,C01415,P0143,228.54,4
2023-02-01,C01416,P0043,1185.17,1
2023-03-01,C01416,P0072,142.27,1
2023-03-01,C01416,P0115,119.66,1
2023-03-01,C01416,P0043,1156.31,1
2024-06-01,C01417,P0124,98.23,2
2024-06-01,C01417,P0133,373.83,3
2025-02-01,C01417,P0137,216.15,1
2025-06-01,C01417,P0137,864.91,4
2025-06-01,C01417,P0142,2212.98,9
2025-07-01,C01417,P0137,914.32,4
2025-09-01,C01417,P0131,340.98,4
2025-09-01,C01417,P0124,203.85,4
2025-11-01,C01417,P0051,827.88,7
2025-11-01,C01417,P0131,316.15,4
2025-12-01,C01417,P0131,81.26,1
2025-12-01,C01417,P0137,230.72,1
2023-05-01,C01418,P0102,950.74,2
2023-05-01,C01418,P0019,829.75,8
2023-05-01,C01418,P0011,3342.78,6
2023-05-01,C01418,P0002,2364.43,4
2023-09-01,C01418,P0102,474.53,1
2024-01-01,C01418,P0019,467.58,5
2024-02-01,C01418,P0102,2051.93,5
2024-02-01,C01418,P0019,1031.63,11
2024-04-01,C01418,P0002,2194.3,4
2024-04-01,C01418,P0019,473.26,5
2024-04-01,C01418,P0102,462.01,1
2024-09-01,C01418,P0002,1670.0,3
2024-09-01,C01418,P0102,2293.42,5
2023-04-01,C01419,P0119,102.1,1
2023-05-01,C01419,P0080,116.93,1
2023-05-01,C01419,P0169,81.81,1
2023-07-01,C01419,P0119,95.95,1
2023-07-01,C01419,P0120,289.74,1
2023-11-01,C01419,P0169,83.52,1
2024-03-01,C01419,P0047,88.46,1
2024-03-01,C01419,P0009,183.58,2
2024-03-01,C01419,P0169,80.61,1
2024-03-01,C01419,P0133,149.74,1
2024-07-01,C01419,P0119,101.22,1
2024-08-01,C01419,P0080,227.3,2
2024-08-01,C01419,P0009,92.48,1
2024-11-01,C01419,P0133,437.59,3
2024-11-01,C01419,P0120,292.02,1
2024-12-01,C01419,P0047,85.92,1
2025-01-01,C01419,P0047,94.46,1
2025-04-01,C01419,P0120,303.4,1
2025-09-01,C01419,P0169,87.16,1
2025-10-01,C01419,P0047,84.59,1
2025-10-01,C01419,P0080,117.59,1
2023-12-01,C01420,P0049,5210.33,6
2023-12-01,C01420,P0101,469.74,9
2024-09-01,C01420,P0133,530.82,4
2025-06-01,C01420,P0049,12548.85,15
2025-06-01,C01420,P0133,251.21,2
2025-06-01,C01420,P0101,689.31,13
2025-07-01,C01420,P0101,437.65,9
2025-09-01,C01420,P0049,13503.56,16
2025-09-01,C01420,P0064,2743.09,17
2023-01-01,C01421,P0176,83.7,2
2023-01-01,C01421,P0028,867.62,10
2023-01-01,C01421,P0142,1324.59,5
2023-02-01,C01421,P0180,427.25,4
2023-02-01,C01421,P0143,449.75,7
2023-02-01,C01421,P0142,1575.11,6
2023-03-01,C01421,P0143,61.15,1
2023-03-01,C01421,P0114,183.29,2
2023-04-01,C01421,P0176,153.92,4
2023-04-01,C01421,P0143,276.03,4
2023-05-01,C01421,P0143,401.64,6
2023-06-01,C01421,P0028,393.59,5
2023-06-01,C01421,P0180,207.2,2
2023-06-01,C01421,P0091,375.93,5
2023-07-01,C01421,P0028,173.89,2
2023-07-01,C01421,P0180,699.47,7
2023-08-01,C01421,P0118,171.3,2
2023-08-01,C01421,P0028,408.03,5
2023-08-01,C01421,P0143,65.06,1
2023-08-01,C01421,P0176,164.92,4
2023-09-01,C01421,P0142,280.24,1
2023-09-01,C01421,P0180,317.2,3
2023-09-01,C01421,P0028,79.47,1
2023-09-01,C01421,P0176,195.93,5
2023-09-01,C01421,P0091,603.89,8
2023-09-01,C01421,P0114,265.38,3
2023-10-01,C01421,P0118,392.77,5
2023-10-01,C01421,P0180,299.75,3
2023-11-01,C01421,P0028,320.84,4
2023-11-01,C01421,P0176,275.13,7
2023-11-01,C01421,P0142,814.12,3
2023-11-01,C01421,P0118,505.22,6
2023-11-01,C01421,P0143,190.46,3
2023-11-01,C01421,P0091,375.41,5
2023-12-01,C01421,P0143,63.78,1
2023-12-01,C01421,P0180,102.53,1
2023-12-01,C01421,P0114,503.25,6
2023-12-01,C01421,P0118,463.96,6
2024-01-01,C01421,P0091,321.38,4
2024-01-01,C01421,P0142,569.4,2
2024-01-01,C01421,P0028,156.54,2
2024-01-01,C01421,P0180,425.61,4
2024-01-01,C01421,P0118,82.39,1
2024-02-01,C01421,P0142,792.89,3
2024-02-01,C01421,P0114,446.63,5
2024-03-01,C01421,P0114,356.04,4
2024-03-01,C01421,P0091,83.72,1
2024-04-01,C01421,P0176,158.9,4
2024-04-01,C01421,P0114,535.19,6
2024-04-01,C01421,P0142,535.97,2
2024-04-01,C01421,P0028,78.38,1
2024-05-01,C01421,P0143,68.45,1
2024-05-01,C01421,P0091,79.23,1
2024-05-01,C01421,P0114,85.69,1
2024-06-01,C01421,P0176,160.5,4
2024-07-01,C01421,P0028,253.32,3
2024-07-01,C01421,P0091,242.7,3
2024-07-01,C01421,P0118,631.85,8
2024-08-01,C01421,P0176,39.96,1
2024-08-01,C01421,P0142,265.78,1
2024-08-01,C01421,P0118,77.54,1
2024-08-01,C01421,P0180,298.22,3
2024-09-01,C01421,P0114,275.61,3
2024-09-01,C01421,P0028,494.35,6
2024-09-01,C01421,P0091,301.36,4
2024-09-01,C01421,P0180,313.11,3
2024-10-01,C01421,P0028,759.38,9
2024-10-01,C01421,P0142,258.33,1
2024-10-01,C01421,P0180,638.08,6
2024-10-01,C01421,P0118,334.1,4
2024-10-01,C01421,P0176,83.43,2
2024-11-01,C01421,P0114,276.94,3
2024-11-01,C01421,P0176,202.72,5
2024-12-01,C01421,P0028,160.68,2
2024-12-01,C01421,P0176,38.53,1
2024-12-01,C01421,P0180,589.8,6
2024-12-01,C01421,P0142,1052.15,4
2025-02-01,C01421,P0114,84.84,1
2025-02-01,C01421,P0028,84.48,1
2025-02-01,C01421,P0091,588.61,7
2025-03-01,C01421,P0176,169.04,4
2025-04-01,C01421,P0176,281.37,7
2025-04-01,C01421,P0143,373.36,6
2025-04-01,C01421,P0114,472.14,5
2025-05-01,C01421,P0176,212.44,5
2025-05-01,C01421,P0143,249.6,4
2025-05-01,C01421,P0028,155.72,2
2025-05-01,C01421,P0142,1118.66,4
2025-05-01,C01421,P0180,311.31,3
2025-06-01,C01421,P0114,268.01,3
2025-06-01,C01421,P0176,273.2,7
2025-07-01,C01421,P0176,39.86,1
2025-07-01,C01421,P0114,437.84,5
2025-07-01,C01421,P0118,555.1,7
2025-07-01,C01421,P0091,161.75,2
2025-09-01,C01421,P0176,278.09,7
2025-09-01,C01421,P0114,92.36,1
2025-09-01,C01421,P0143,199.12,3
2025-10-01,C01421,P0028,576.87,7
2025-10-01,C01421,P0176,241.04,6
2025-10-01,C01421,P0142,1110.57,4
2025-10-01,C01421,P0143,133.97,2
2025-10-01,C01421,P0091,311.32,4
2025-11-01,C01421,P0091,825.58,10
2025-11-01,C01421,P0114,555.39,6
2025-11-01,C01421,P0142,1864.46,7
2025-11-01,C01421,P0180,531.17,5
2025-12-01,C01421,P0118,239.36,3
2025-12-01,C01421,P0091,239.61,3
2025-12-01,C01421,P0028,427.8,5
2023-01-01,C01422,P0089,459.39,4
2023-01-01,C01422,P0103,1863.87,2
2023-02-01,C01422,P0089,644.56,5
2023-04-01,C01422,P0152,358.64,3
2023-04-01,C01422,P0088,769.12,10
2023-04-01,C01422,P0089,800.19,6
2023-05-01,C01422,P0088,677.56,9
2023-05-01,C01422,P0177,1258.41,9
2023-07-01,C01422,P0089,132.46,1
2023-07-01,C01422,P0177,475.84,4
2023-07-01,C01422,P0152,661.88,5
2024-06-01,C01422,P0088,286.87,4
2024-06-01,C01422,P0152,944.88,7
2024-09-01,C01422,P0088,771.22,10
2024-09-01,C01422,P0026,206.57,4
2024-09-01,C01422,P0152,1251.16,10
2024-11-01,C01422,P0072,694.57,5
2024-11-01,C01422,P0026,435.71,8
2024-11-01,C01422,P0103,4834.48,5
2024-11-01,C01422,P0041,2758.66,4
2024-12-01,C01422,P0103,7763.34,9
2025-03-01,C01422,P0152,790.55,6
2025-07-01,C01422,P0026,242.05,5
2025-07-01,C01422,P0072,980.67,7
2025-07-01,C01422,P0103,5504.11,6
2023-10-01,C01423,P0162,628.89,4
2023-10-01,C01423,P0149,463.6,7
2023-10-01,C01423,P0170,263.14,7
2023-10-01,C01423,P0025,73.79,2
2024-03-01,C01423,P0149,330.9,5
2024-03-01,C01423,P0170,126.7,3
2024-03-01,C01423,P0162,475.37,3
2024-04-01,C01423,P0149,684.71,11
2024-06-01,C01423,P0162,646.0,4
2024-06-01,C01423,P0170,197.14,5
2024-09-01,C01423,P0162,1144.16,7
2024-09-01,C01423,P0149,323.79,5
2024-11-01,C01423,P0149,237.65,4
2024-11-01,C01423,P0170,173.77,4
2025-02-01,C01423,P0162,766.86,5
2025-02-01,C01423,P0170,361.0,9
2025-02-01,C01423,P0149,574.79,9
2025-03-01,C01423,P0149,317.88,5
2025-03-01,C01423,P0162,465.76,3
2025-05-01,C01423,P0149,732.94,12
2025-05-01,C01423,P0162,779.96,5
2025-05-01,C01423,P0025,82.54,2
2025-07-01,C01423,P0025,121.69,3
2025-08-01,C01423,P0170,174.89,4
2025-08-01,C01423,P0162,1002.3,6
2025-09-01,C01423,P0149,191.64,3
2025-09-01,C01423,P0025,369.22,10
2025-09-01,C01423,P0162,1399.9,9
2025-09-01,C01423,P0170,158.98,4
2025-12-01,C01423,P0149,265.51,4
2025-12-01,C01423,P0162,177.73,1
2023-04-01,C01424,P0171,139.45,1
2023-06-01,C01424,P0168,432.64,1
2023-06-01,C01424,P0099,157.27,1
2023-08-01,C01424,P0044,54.92,1
